日期,中国:公开市场操作:货币净投放,中国:社会融资规模存量:同比,唐山:高炉开工率,中国:发电量:当月同比,中国:水泥价格指数,中国:30大中城市:成交面积:商品房,中国:二手房出售挂牌价指数,上海:地铁客运量,北京:地铁客运量,广州:地铁客运量,深圳:地铁客运量,中国:日均销量(当周厂家零售):乘用车,中国:出口金额:当月同比,中国:进口金额:当月同比,中国:PPI:生产资料:当月同比,中国:PPI:生活资料:当月同比,中国:平均批发价:猪肉,南华工业品指数,中国:CPI:当月同比
2020-10-03,,,,,,14.181876,,639.5,546.59,687.2,414.47,,,,,,,,
2020-10-02,-2500.0,,,,,17.258974,,722.3,574.45,721.5,451.49,,,,,,,,
2020-10-01,,,,,,31.590636,,750.1,634.15,789.7,498.56,,,,,,,,
2020-09-30,,13.5,69.46,5.3,146.33,105.815705,,1119.7,1054.63,1039.0,619.12,136287.0,9.35,13.47,-2.8,-0.1,45.41,2165.18,1.7
2020-09-29,,,,,146.33,95.080782,,1077.9,1007.6,873.9,577.53,,,,,,46.03,2181.17,
2020-09-28,,,,,146.36,75.847793,189.99,1083.2,997.56,843.6,578.49,,,,,,45.74,2167.94,
2020-09-27,,,,,,85.181739,,995.7,945.33,810.5,565.84,,,,,,46.07,,
2020-09-26,,,,,,61.614881,,721.6,586.0,724.8,474.63,66694.0,,,,,,,
2020-09-25,4800.0,,69.12,,145.77,79.562445,,1140.8,1037.43,903.0,631.08,,,,,,46.57,2170.59,
2020-09-24,,,,,144.54,96.065241,,1102.0,995.65,832.1,588.92,,,,,,47.09,2158.42,
2020-09-23,,,,,144.57,68.360899,,1071.0,966.22,816.3,593.62,,,,,,46.77,2171.51,
2020-09-22,,,,,144.58,70.712852,,1088.2,993.16,827.2,590.6,,,,,,47.27,2182.78,
2020-09-21,,,,,144.74,56.761448,189.89,1091.9,991.22,833.8,591.82,,,,,,47.29,2213.45,
2020-09-20,,,,,,62.565572,,690.5,571.79,721.8,465.15,46582.0,,,,,,,
2020-09-19,,,,,,65.494009,,744.5,609.01,752.7,473.03,,,,,,,,
2020-09-18,-1400.0,,70.14,,144.5,87.241724,,1129.1,1042.53,888.2,618.8,,,,,,47.28,2237.1,
2020-09-17,,,,,144.5,76.719779,,1037.9,990.55,838.3,580.63,,,,,,47.67,2202.99,
2020-09-16,,,,,144.1,65.970158,,1086.1,999.78,851.6,590.89,,,,,,47.68,2214.28,
2020-09-15,,,,,142.56,63.1036,,1045.8,967.96,789.1,556.5,,,,,,47.71,2214.88,
2020-09-14,,,,,143.03,55.221917,189.93,1071.2,985.33,826.7,585.15,,,,,,47.43,2227.36,
2020-09-13,,,,,,43.3983,,650.0,546.25,693.3,449.97,42500.0,,,,,,,
2020-09-12,,,,,,47.6636,,738.6,596.0,764.7,474.74,,,,,,,,
2020-09-11,2300.0,,70.24,,142.6,66.900161,,1104.2,1015.64,896.1,622.41,,,,,,47.85,2208.3,
2020-09-10,,,,,142.05,70.428071,,1069.7,967.54,834.5,574.81,,,,,,48.37,2205.33,
2020-09-09,,,,,141.54,64.986647,,1069.4,974.38,807.0,573.39,,,,,,48.36,2209.11,
2020-09-08,,,,,141.36,60.500944,,1065.3,977.95,792.5,571.82,,,,,,48.17,2275.77,
2020-09-07,,,,,141.36,62.683581,189.89,1060.0,967.48,820.6,577.2,,,,,,48.03,2285.88,
2020-09-06,,,,,,43.067126,,614.7,519.67,698.4,441.66,30333.0,,,,,,,
2020-09-05,,,,,,54.689383,,699.5,575.08,742.2,466.49,,,,,,,,
2020-09-04,-4700.0,,71.16,,141.08,73.688842,,1099.6,980.2,896.3,615.01,,,,,,47.95,2304.43,
2020-09-03,,,,,140.99,74.152233,,1058.5,934.65,833.3,577.33,,,,,,48.47,2316.44,
2020-09-02,,,,,140.58,69.755622,,1031.3,919.41,820.6,574.48,,,,,,48.28,2334.55,
2020-09-01,,,,,140.6,70.636433,,1037.5,922.99,820.1,570.3,,,,,,48.22,2333.86,
2020-08-31,,13.3,,6.8,140.56,64.42976,189.83,1038.5,914.14,841.6,580.99,88529.0,9.08,-1.6,-3.0,0.6,48.42,2322.71,2.4
2020-08-30,,,,,,71.132315,,599.1,479.41,681.1,425.55,,,,,,,,
2020-08-29,,,,,,61.53008,,619.3,538.51,745.3,479.13,,,,,,,,
2020-08-28,2000.0,,74.27,,140.6,78.361391,,1055.6,927.23,895.9,613.25,,,,,,48.41,2299.69,
2020-08-27,,,,,140.33,68.940152,,1040.3,897.74,822.2,591.37,,,,,,48.57,2289.81,
2020-08-26,,,,,139.66,68.212171,,1035.4,903.36,843.6,599.62,,,,,,48.03,2292.89,
2020-08-25,,,,,139.58,68.550058,,1086.1,944.98,896.2,628.05,,,,,,48.4,2279.97,
2020-08-24,,,,,139.32,60.523586,189.68,1037.8,903.68,864.8,592.72,,,,,,48.07,2279.22,
2020-08-23,,,,,,44.042673,,612.1,456.48,712.7,460.98,44849.0,,,,,,,
2020-08-22,,,,,,50.77312,,687.7,522.84,757.2,480.57,,,,,,,,
2020-08-21,1600.0,,75.08,,138.51,71.994106,,1070.1,900.88,893.6,607.29,,,,,,48.4,2272.91,
2020-08-20,,,,,138.74,69.398626,,1033.2,872.58,846.7,587.33,,,,,,48.1,2280.76,
2020-08-19,,,,,138.26,68.234234,,1036.4,869.05,745.8,529.47,,,,,,48.18,2289.8,
2020-08-18,,,,,138.16,60.615132,,1038.2,850.05,847.5,547.31,,,,,,48.08,2282.31,
2020-08-17,,,,,137.65,53.077118,189.55,1029.2,862.57,851.9,525.24,,,,,,48.41,2275.43,
2020-08-16,,,,,,48.948303,,582.4,430.95,708.2,369.3,39095.0,,,,,,,
2020-08-15,,,,,,48.017371,,670.9,469.54,737.0,410.29,,,,,,,,
2020-08-14,4900.0,,77.12,,137.75,71.127452,,1058.8,872.13,871.8,567.48,,,,,,48.25,2267.69,
2020-08-13,,,,,137.94,67.088678,,1038.6,847.71,826.3,533.83,,,,,,48.54,2260.58,
2020-08-12,,,,,137.9,75.887769,,1047.2,679.33,816.8,521.97,,,,,,48.58,2264.18,
2020-08-11,,,,,137.94,64.892903,,1047.0,846.71,841.6,545.01,,,,,,48.88,2267.92,
2020-08-10,,,,,138.15,62.894291,189.46,1031.6,838.08,857.1,552.11,,,,,,48.55,2272.25,
2020-08-09,,,,,,38.375255,,602.7,410.45,716.5,413.65,29815.0,,,,,,,
2020-08-08,,,,,,48.431996,,704.6,453.85,755.4,445.01,,,,,,,,
2020-08-07,-2700.0,,75.43,,138.07,78.177738,,1069.1,832.43,874.5,563.84,,,,,,48.47,2280.16,
2020-08-06,,,,,137.86,67.158026,,1043.8,807.08,833.7,545.04,,,,,,48.33,2281.77,
2020-08-05,,,,,137.45,70.953378,,983.7,803.94,781.0,514.22,,,,,,48.3,2262.39,
2020-08-04,,,,,136.77,67.032213,,1023.5,813.41,836.1,533.83,,,,,,48.46,2259.45,
2020-08-03,,,,,136.0,61.695092,189.3,1036.3,819.16,835.0,527.67,,,,,,48.25,2244.59,
2020-08-02,,,,,,50.262689,,603.7,385.38,653.4,379.26,,,,,,,,
2020-08-01,,,,,,47.267696,,706.8,423.1,700.2,383.87,,,,,,,,
2020-07-31,1150.0,12.9,73.86,1.9,135.95,91.043579,,1084.0,797.83,861.9,547.98,94598.0,6.79,-0.69,-3.5,0.7,48.34,2250.1,2.7
2020-07-30,,,,,135.96,75.792574,,1036.7,777.06,825.9,542.08,,,,,,48.49,2250.8,
2020-07-29,,,,,136.23,65.162702,,1038.6,788.46,825.3,531.57,,,,,,48.34,2252.17,
2020-07-28,,,,,136.23,66.478295,,1022.4,790.14,836.4,541.43,,,,,,48.9,2231.43,
2020-07-27,,,,,136.37,61.270426,188.97,1036.9,787.19,846.1,541.84,,,,,,48.63,2234.99,
2020-07-26,,,,,,51.27673,,610.9,362.77,660.2,387.98,48486.0,,,,,,,
2020-07-25,,,,,,51.480265,,706.2,400.05,699.2,424.83,,,,,,,,
2020-07-24,-1650.0,,75.68,,136.22,71.146073,,1085.2,778.44,848.2,566.6,,,,,,48.67,2233.97,
2020-07-23,,,,,136.31,68.404235,,1032.9,760.91,812.1,546.47,,,,,,48.88,2261.12,
2020-07-22,,,,,136.89,69.416158,,1043.4,760.18,823.0,548.52,,,,,,48.92,2253.92,
2020-07-21,,,,,136.92,63.040729,,1057.5,755.2,827.9,538.48,,,,,,48.8,2245.18,
2020-07-20,,,,,137.04,71.976343,188.74,1033.9,748.57,835.2,545.62,,,,,,48.83,2213.69,
2020-07-19,,,,,,54.400375,,589.8,326.56,649.8,383.58,38390.0,,,,,,,
2020-07-18,,,,,,54.019136,,694.5,354.18,708.9,427.01,,,,,,,,
2020-07-17,3300.0,,71.58,,137.22,73.062815,,1036.9,714.07,856.8,570.65,,,,,,48.53,2235.16,
2020-07-16,,,,,137.21,67.230379,,1026.4,697.81,815.9,541.19,,,,,,48.82,2226.57,
2020-07-15,,,,,137.51,69.376168,,979.6,698.47,815.2,540.27,,,,,,48.8,2257.69,
2020-07-14,,,,,137.58,68.046564,,1032.3,691.91,801.5,536.59,,,,,,48.8,2253.52,
2020-07-13,,,,,137.77,62.747159,188.65,1026.8,690.01,813.5,544.69,,,,,,48.84,2261.55,
2020-07-12,,,,,,42.663174,,585.3,265.02,621.8,383.15,31347.0,,,,,,,
2020-07-11,,,,,,48.988031,,620.6,308.86,686.5,425.4,,,,,,,,
2020-07-10,-2900.0,,72.45,,137.98,87.090947,,1063.7,648.95,865.5,563.99,,,,,,48.02,2211.69,
2020-07-09,,,,,138.13,80.506161,,1003.0,618.19,804.4,530.9,,,,,,47.84,2241.72,
2020-07-08,,,,,138.56,68.961471,,999.3,626.29,792.8,529.64,,,,,,47.29,2228.78,
2020-07-07,,,,,139.27,66.381443,,1004.8,620.47,786.0,525.93,,,,,,47.09,2202.84,
2020-07-06,,,,,139.3,59.604736,188.5,951.2,616.49,795.2,531.5,,,,,,46.78,2204.62,
2020-07-05,,,,,,52.754028,,461.2,216.44,601.2,368.99,24884.0,,,,,,,
2020-07-04,,,,,,52.596409,,621.7,253.23,624.9,407.5,,,,,,,,
2020-07-03,-3925.0,,76.12,,139.8,76.631639,,1026.8,567.51,795.3,542.65,,,,,,46.05,2191.85,
2020-07-02,,,,,140.71,71.569138,,992.0,560.83,753.6,512.69,,,,,,45.9,2180.35,
2020-07-01,,,,,140.97,62.225487,,1002.4,562.32,766.6,514.98,,,,,,45.64,2167.27,
2020-06-30,,12.8,,6.5,141.75,126.356649,,1010.1,549.48,769.2,518.51,152553.0,0.18,3.29,-4.2,0.6,45.38,2165.29,2.5
2020-06-29,,,,,141.95,102.991223,188.42,960.9,540.06,766.2,515.43,,,,,,45.45,2142.97,
2020-06-28,,,,,,94.054432,,857.5,498.64,744.1,493.37,,,,,,45.05,,
2020-06-27,,,,,,37.864769,,479.2,197.83,600.1,348.55,51627.0,,,,,,,
2020-06-26,3850.0,,76.12,,,72.558968,,563.2,202.18,586.1,362.46,,,,,,,,
2020-06-25,,,,,,69.964824,,479.1,182.76,596.9,398.66,,,,,,,,
2020-06-24,,,,,143.05,87.83312,,1016.1,513.5,859.1,566.67,,,,,,44.67,2190.31,
2020-06-23,,,,,143.6,71.308541,,975.0,505.27,751.2,509.59,,,,,,44.2,2186.51,
2020-06-22,,,,,144.08,67.248495,187.98,967.8,507.88,751.8,509.93,,,,,,44.02,2180.19,
2020-06-21,,,,,,57.460526,,445.0,167.81,558.9,349.11,43899.0,,,,,,,
2020-06-20,,,,,,68.232129,,570.6,200.49,629.5,400.58,,,,,,,,
2020-06-19,-1200.0,,75.05,,145.32,77.583362,,1001.3,501.33,783.0,535.32,,,,,,43.25,2199.9,
2020-06-18,,,,,145.42,70.241595,,957.8,502.03,739.4,505.61,,,,,,42.72,2177.02,
2020-06-17,,,,,145.35,74.443678,,971.9,545.12,738.4,508.03,,,,,,42.2,2171.39,
2020-06-16,,,,,145.37,67.911018,,947.3,595.72,747.0,505.37,,,,,,41.69,2174.37,
2020-06-15,,,,,145.39,63.384475,187.87,913.0,651.75,741.2,507.75,,,,,,41.22,2122.76,
2020-06-14,,,,,,49.306046,,481.6,273.73,507.0,306.13,36600.0,,,,,,,
2020-06-13,,,,,,50.643654,,566.2,376.67,635.6,391.99,,,,,,,,
2020-06-12,2000.0,,75.45,,145.39,66.95702,,999.5,880.09,790.7,534.51,,,,,,40.6,2151.11,
2020-06-11,,,,,146.65,68.20662,,957.4,861.47,734.6,502.68,,,,,,40.75,2167.49,
2020-06-10,,,,,147.68,71.597583,,960.5,869.72,714.5,506.31,,,,,,40.08,2180.29,
2020-06-09,,,,,147.85,59.763586,,969.9,865.94,706.4,495.36,,,,,,40.72,2190.59,
2020-06-08,,,,,147.88,60.445425,187.86,988.7,859.77,703.9,465.37,,,,,,40.12,2199.78,
2020-06-07,,,,,,46.793404,,527.2,401.93,488.7,265.45,25725.0,,,,,,,
2020-06-06,,,,,,44.054067,,585.3,462.91,549.9,343.97,,,,,,,,
2020-06-05,-4500.0,,76.27,,148.02,67.617267,,937.9,863.59,747.3,516.61,,,,,,39.81,2166.84,
2020-06-04,,,,,148.07,60.441099,,951.7,827.07,706.9,492.84,,,,,,39.66,2148.31,
2020-06-03,,,,,148.12,63.227822,,921.9,834.67,697.8,498.91,,,,,,39.23,2176.65,
2020-06-02,,,,,148.43,53.428905,,950.9,831.26,691.7,487.14,,,,,,38.87,2150.82,
2020-06-01,,,,,148.5,60.658016,187.8,959.8,837.96,716.1,506.66,,,,,,38.76,2142.51,
2020-05-31,,12.5,,4.3,,63.966863,,525.9,381.53,489.0,329.11,100140.0,-3.5,-16.18,-5.1,0.5,,,2.4
2020-05-30,,,,,,53.095142,,453.4,419.09,549.2,327.27,,,,,,,,
2020-05-29,6700.0,,76.7,,148.64,89.791283,,935.0,791.95,714.5,510.58,,,,,,38.65,2116.68,
2020-05-28,,,,,148.73,93.340349,,929.7,768.68,674.7,479.07,,,,,,38.55,2092.19,
2020-05-27,,,,,148.73,66.732887,,940.5,771.17,666.2,481.41,,,,,,38.78,2086.02,
2020-05-26,,,,,148.59,65.495099,,912.2,770.45,659.5,472.16,,,,,,38.79,2089.58,
2020-05-25,,,,,148.52,63.741707,187.38,925.2,762.73,663.4,463.31,,,,,,39.0,2090.13,
2020-05-24,,,,,,52.384693,,468.6,370.04,483.4,323.16,41267.0,,,,,,,
2020-05-23,,,,,,56.074167,,548.1,399.01,528.1,348.81,,,,,,,,
2020-05-22,0.0,,76.7,,148.37,72.079013,,938.1,764.0,653.9,485.47,,,,,,38.77,2071.16,
2020-05-21,,,,,147.93,66.026059,,909.5,731.24,646.5,457.89,,,,,,38.63,2118.11,
2020-05-20,,,,,147.98,76.255508,,944.7,765.23,684.1,491.79,,,,,,38.77,2093.03,
2020-05-19,,,,,147.98,59.825004,,917.3,747.87,664.8,469.13,,,,,,38.83,2090.24,
2020-05-18,,,,,147.98,56.818688,187.31,919.8,748.52,655.3,459.42,,,,,,39.01,2067.63,
2020-05-17,,,,,,38.749705,,470.1,336.24,461.9,310.11,39118.0,,,,,,,
2020-05-16,,,,,,43.953814,,505.6,385.35,508.9,353.21,,,,,,,,
2020-05-15,0.0,,76.01,,147.56,67.432495,,901.1,727.25,660.3,483.32,,,,,,39.53,2038.63,
2020-05-14,,,,,147.58,69.264395,,871.9,709.51,622.8,454.29,,,,,,40.53,2009.27,
2020-05-13,,,,,147.51,54.350101,,896.9,712.11,625.3,455.16,,,,,,40.73,2011.86,
2020-05-12,,,,,147.59,58.480669,,897.4,709.71,626.5,445.35,,,,,,41.45,2012.54,
2020-05-11,,,,,147.51,61.886852,187.16,892.1,705.42,622.6,454.56,,,,,,41.45,2016.05,
2020-05-10,,,,,,52.667431,,461.7,318.09,395.3,278.62,32006.0,,,,,,,
2020-05-09,,,,,,59.868175,,804.5,640.74,598.6,437.39,,,,,,42.28,,
2020-05-08,0.0,,75.73,,146.74,66.012284,,853.9,653.79,599.9,443.4,,,,,,42.64,2027.63,
2020-05-07,,,,,146.66,53.56421,,866.3,648.98,591.9,435.75,,,,,,42.76,2016.36,
2020-05-06,,,,,146.62,53.405247,,851.1,643.18,588.2,432.11,,,,,,43.02,2004.11,
2020-05-05,,,,,,15.619918,,432.0,308.15,425.9,286.66,,,,,,,,
2020-05-04,,,,,,15.581611,187.13,472.1,293.92,401.3,282.03,,,,,,,,
2020-05-03,,,,,,27.849253,,444.5,278.13,380.5,282.05,,,,,,,,
2020-05-02,,,,,,16.858522,,464.5,281.7,387.9,308.28,,,,,,,,
2020-05-01,0.0,,,,,30.828285,,448.7,303.91,432.4,334.88,,,,,,,,
2020-04-30,,12.0,72.76,0.3,146.31,63.204397,,848.2,,611.3,451.09,,3.04,-14.39,-4.5,0.9,43.53,1971.12,3.3
2020-04-29,,,,,146.42,67.864765,,833.5,535.71,559.5,421.15,,,,,,43.4,1938.31,
2020-04-28,,,,,146.46,61.977505,,832.7,529.61,555.6,419.51,,,,,,43.88,1916.51,
2020-04-27,,,,,146.43,52.050741,187.02,818.0,525.48,557.1,419.21,,,,,,44.27,1937.11,
2020-04-26,,,,,,69.494934,,713.4,467.43,499.8,383.88,,,,,,43.91,,
2020-04-25,,,,,,44.624687,,446.7,225.74,387.0,278.03,48794.0,,,,,,,
2020-04-24,10.0,,71.22,,145.91,61.289378,,820.1,499.4,534.5,414.61,,,,,,44.15,1955.36,
2020-04-23,,,,,145.94,57.164314,,804.4,489.28,520.1,394.5,,,,,,44.17,1949.47,
2020-04-22,,,,,145.78,50.531634,,807.5,485.85,518.8,396.65,,,,,,44.31,1914.07,
2020-04-21,,,,,146.03,47.652916,,797.9,480.03,539.1,405.92,,,,,,44.44,1936.58,
2020-04-20,,,,,146.08,57.82858,186.96,803.4,482.46,546.9,410.26,,,,,,44.52,1988.91,
2020-04-19,,,,,,39.858653,,330.8,193.0,346.1,260.72,36964.0,,,,,,,
2020-04-18,,,,,,34.479395,,427.3,235.62,392.6,295.0,,,,,,,,
2020-04-17,0.0,,71.22,,146.08,67.209927,,783.9,456.97,554.8,410.25,,,,,,44.7,1997.48,
2020-04-16,,,,,146.24,46.703264,,782.2,448.95,547.6,398.4,,,,,,44.73,1985.23,
2020-04-15,,,,,146.19,60.909576,,786.1,448.61,554.1,398.45,,,,,,44.93,1998.74,
2020-04-14,,,,,146.2,48.788955,,778.8,445.27,551.3,393.96,,,,,,44.83,2009.39,
2020-04-13,,,,,146.24,54.86353,186.8,781.3,445.12,561.4,395.99,,,,,,44.94,2013.34,
2020-04-12,,,,,,28.622586,,368.1,183.36,383.5,248.03,33438.0,,,,,,,
2020-04-11,,,,,,30.270422,,345.4,210.41,396.6,253.08,,,,,,,,
2020-04-10,-700.0,,68.48,,146.43,64.505776,,767.0,418.95,567.6,389.65,,,,,,44.72,2020.68,
2020-04-09,,,,,146.84,43.676786,,750.5,406.97,541.8,368.71,,,,,,44.98,2000.54,
2020-04-08,,,,,146.98,45.012846,,752.8,413.19,492.9,376.97,,,,,,45.32,1972.8,
2020-04-07,,,,,147.14,43.707895,,751.8,413.41,533.9,370.4,,,,,,45.6,1961.17,
2020-04-06,,,,,,20.729813,186.75,355.2,178.97,302.6,175.31,21976.0,,,,,,,
2020-04-05,,,,,,25.817794,,357.8,181.61,283.9,177.33,,,,,,,,
2020-04-04,,,,,,19.449638,,341.6,173.83,315.1,217.49,,,,,,,,
2020-04-03,700.0,,68.26,,147.4,43.566615,,718.2,377.8,519.4,366.7,,,,,,46.28,1928.11,
2020-04-02,,,,,148.19,44.199933,,702.2,369.97,508.9,351.9,,,,,,46.06,1937.95,
2020-04-01,,,,,148.32,43.757586,,704.5,368.06,504.7,350.19,,,,,,46.32,1880.05,
2020-03-31,,11.5,,-4.6,148.51,64.972284,,669.8,355.15,493.9,343.98,53897.0,-6.89,-1.36,-2.4,1.2,46.6,1903.6,4.3
2020-03-30,,,,,148.66,56.957068,186.67,669.1,355.53,492.5,340.39,,,,,,46.66,1877.84,
2020-03-29,,,,,,35.242509,,257.6,138.4,308.5,193.1,,,,,,,,
2020-03-28,,,,,,28.567028,,290.1,157.69,347.8,221.06,,,,,,,,
2020-03-27,10.0,,70.32,,148.61,45.479856,,642.1,319.83,477.1,338.01,,,,,,46.89,1918.97,
2020-03-26,,,,,148.88,58.67438,,620.1,303.9,469.3,325.21,,,,,,47.09,1923.12,
2020-03-25,,,,,149.02,68.028344,,637.2,313.82,474.8,326.84,,,,,,47.25,1944.82,
2020-03-24,,,,,149.3,39.50899,,640.1,307.3,470.0,320.34,,,,,,47.26,1921.52,
2020-03-23,,,,,149.63,36.482353,186.55,637.5,310.55,472.9,319.27,,,,,,47.48,1890.17,
2020-03-22,,,,,,31.106948,,249.0,116.19,285.8,170.63,25842.0,,,,,,,
2020-03-21,,,,,,24.756183,,287.4,130.36,310.4,190.51,,,,,,,,
2020-03-20,0.0,,69.63,,150.11,44.3531,,592.3,273.83,451.9,293.57,,,,,,47.47,1948.82,
2020-03-19,,,,,150.96,39.851401,,573.3,265.44,409.6,274.83,,,,,,47.58,1924.92,
2020-03-18,,,,,151.12,39.075551,,572.4,264.05,415.6,273.79,,,,,,47.47,1965.83,
2020-03-17,,,,,151.27,41.958617,,563.4,264.06,436.8,278.26,,,,,,47.82,2017.66,
2020-03-16,,,,,151.91,39.817046,186.48,566.2,267.61,446.1,284.7,,,,,,47.71,2016.49,
2020-03-15,,,,,,25.80456,,207.6,95.59,269.3,141.63,21696.0,,,,,,,
2020-03-14,,,,,,18.392936,,230.2,104.26,294.7,165.79,,,,,,,,
2020-03-13,0.0,,68.95,,153.2,39.198429,,488.5,232.24,406.8,259.43,,,,,,48.1,2061.33,
2020-03-12,,,,,153.47,31.148842,,484.6,228.11,393.2,250.15,,,,,,47.86,2039.92,
2020-03-11,,,,,153.74,30.511321,,485.8,227.88,392.8,248.05,,,,,,47.92,2059.52,
2020-03-10,,,,,153.88,44.553004,,474.0,222.34,389.7,244.39,,,,,,48.22,2094.29,
2020-03-09,,,,,154.65,39.446867,186.45,460.3,221.45,377.2,238.83,,,,,,48.44,2088.78,
2020-03-08,,,,,,22.440206,,157.0,73.4,206.4,107.43,16325.0,,,,,,,
2020-03-07,,,,,,19.561288,,170.8,83.84,228.4,126.46,,,,,,,,
2020-03-06,0.0,,65.59,,156.09,33.386626,,408.1,188.71,344.3,211.3,,,,,,48.49,2143.68,
2020-03-05,,,,,156.5,35.432291,,400.6,186.62,328.5,201.32,,,,,,48.49,2175.7,
2020-03-04,,,,,156.76,31.672066,,394.0,187.06,310.7,196.81,,,,,,48.49,2174.97,
2020-03-03,,,,,156.97,31.770342,,387.5,185.16,320.3,195.97,,,,,,48.5,2166.57,
2020-03-02,,,,,156.99,27.673287,186.38,390.3,190.85,322.7,193.15,,,,,,48.67,2159.63,
2020-03-01,,,,,,17.913206,,117.2,67.58,168.9,81.86,,,,,,,,
2020-02-29,,10.7,,,,19.761074,,119.3,66.02,175.7,90.89,16500.0,-40.61,7.56,-1.0,1.4,,,5.2
2020-02-28,-2990.0,,63.02,,157.43,30.762164,,286.9,147.99,255.6,145.93,,,,,,48.92,2098.98,
2020-02-27,,,,,157.53,27.262892,,285.1,146.68,241.5,139.85,,,,,,48.82,2158.81,
2020-02-26,,,,,157.66,26.334188,,279.9,148.69,237.8,136.15,,,,,,49.16,2185.73,
2020-02-25,,,,,158.21,24.713305,,273.4,146.96,230.1,128.68,,,,,,49.28,2226.73,
2020-02-24,,,,,158.32,20.772543,186.16,276.7,151.37,230.4,126.82,,,,,,49.31,2222.6,
2020-02-23,,,,,,11.712702,,87.2,56.05,110.1,49.95,5411.0,,,,,,,
2020-02-22,,,,,,12.578817,,92.2,57.39,116.5,53.22,,,,,,,,
2020-02-21,-11185.0,,65.66,,159.7,24.355178,,176.8,114.16,167.6,78.87,,,,,,50.21,2244.03,
2020-02-20,,,,,159.71,19.604714,,169.8,114.06,156.3,72.42,,,,,,49.99,2249.26,
2020-02-19,,,,,159.71,10.270596,,162.7,114.38,148.7,66.97,,,,,,50.31,2221.61,
2020-02-18,,,,,159.81,6.815162,,157.6,114.0,144.6,62.49,,,,,,50.55,2212.07,
2020-02-17,,,,,160.22,7.439043,186.17,164.8,123.01,147.8,61.71,,,,,,50.8,2224.73,
2020-02-16,,,,,,8.116629,,62.9,51.5,76.6,30.21,4098.0,,,,,,,
2020-02-15,,,,,,3.834884,,63.2,49.9,67.2,30.57,,,,,,,,
2020-02-14,-2800.0,,68.58,,161.53,6.08999,,117.3,79.98,108.5,40.55,,,,,,50.09,2209.41,
2020-02-13,,,,,161.51,5.359572,,112.1,82.7,102.2,35.9,,,,,,49.84,2202.5,
2020-02-12,,,,,161.51,4.309153,,114.8,82.52,109.6,38.97,,,,,,50.18,2199.78,
2020-02-11,,,,,161.98,5.038757,,114.1,84.08,110.1,37.87,,,,,,50.45,2187.18,
2020-02-10,,,,,162.26,3.363777,185.98,145.1,100.14,126.7,45.97,,,,,,49.65,2155.26,
2020-02-09,,,,,,0.773925,,73.0,58.05,85.4,35.7,811.0,,,,,,,
2020-02-08,,,,,,0.25254,,70.4,51.99,73.7,31.89,,,,,,,,
2020-02-07,11200.0,,72.33,,162.31,1.507125,,81.9,65.19,80.8,35.94,,,,,,,2166.89,
2020-02-06,,,,,162.31,2.415083,,80.6,68.55,76.3,34.95,,,,,,,2170.28,
2020-02-05,,,,,,2.806082,,87.2,63.53,75.8,34.0,,,,,,,2146.83,
2020-02-04,,,,,,2.202047,,88.5,65.87,75.2,34.4,,,,,,,2147.46,
2020-02-03,,,,,,0.706191,185.83,102.3,81.93,87.6,43.48,,,,,,,2146.73,
2020-02-02,,,,,,0.676098,,80.0,70.94,79.7,41.36,,,,,,,,
2020-02-01,,,,,,0.72732,,87.7,68.54,83.3,43.46,,,,,,,,
2020-01-31,-6000.0,10.7,,,,1.66225,,97.8,69.5,89.9,46.94,38611.0,-2.94,-12.66,-0.4,1.3,,,5.4
2020-01-30,,,,,,0.512612,,93.5,68.03,94.8,51.09,,,,,,,,
2020-01-29,,,,,,0.628908,,99.4,66.18,96.4,53.29,,,,,,,,
2020-01-28,,,,,,0.678394,,103.7,68.14,98.1,52.76,,,,,,,,
2020-01-27,,,,,,0.532845,185.76,106.9,75.49,99.6,53.92,,,,,,,,
2020-01-26,,,,,,4.708201,,112.3,85.45,106.2,52.84,,,,,,,,
2020-01-25,,,,,,0.320544,,132.0,97.02,137.2,66.48,,,,,,,,
2020-01-24,5740.0,,,,,0.656728,,219.9,136.02,211.7,96.11,,,,,,,,
2020-01-23,,,75.52,,,8.692061,,453.5,349.3,374.4,175.44,,,,,,47.21,2291.4,
2020-01-22,,,,,,25.866125,,653.5,559.91,524.7,257.59,,,,,,47.27,2330.85,
2020-01-21,,,,,162.72,35.536794,,879.1,805.8,672.9,345.35,,,,,,47.35,2334.92,
2020-01-20,,,,,162.75,51.713647,185.88,1036.2,969.78,799.2,429.81,,,,,,47.51,2358.34,
2020-01-19,,,,,,68.456031,,1006.2,993.29,833.0,475.4,,,,,,47.36,,
2020-01-18,,,,,,47.434396,,795.9,739.41,809.4,457.99,86372.0,,,,,,,
2020-01-17,6060.0,,75.52,,164.05,60.115781,,1213.5,1210.56,962.4,598.44,,,,,,46.92,2355.96,
2020-01-16,,,,,164.06,67.606194,,1154.9,1213.76,965.1,594.57,,,,,,46.82,2350.47,
2020-01-15,,,,,164.19,69.161092,,1206.3,1228.25,971.1,608.3,,,,,,47.18,2344.83,
2020-01-14,,,,,164.3,67.69446,,1212.5,1240.58,967.3,601.93,,,,,,46.85,2357.72,
2020-01-13,,,,,164.76,57.307405,185.97,1217.8,1246.98,980.6,601.87,,,,,,46.75,2359.38,
2020-01-12,,,,,,42.254685,,807.2,771.36,860.4,500.35,49227.0,,,,,,,
